CMDLINE othello -g
MEM 901.199219 1775762978.8543
MEM 905.183594 1775762978.9560
MEM 901.183594 1775762979.0576
MEM 904.664062 1775762979.1594
MEM 905.203125 1775762979.2611
MEM 903.222656 1775762979.3631
MEM 902.324219 1775762979.4649
MEM 901.171875 1775762979.5666
MEM 901.171875 1775762979.6683
MEM 901.171875 1775762979.7700
MEM 901.171875 1775762979.8718
MEM 901.171875 1775762979.9735
MEM 901.171875 1775762980.0751
MEM 901.171875 1775762980.1771
MEM 901.171875 1775762980.2792
MEM 901.171875 1775762980.3807
MEM 901.171875 1775762980.4826
MEM 901.171875 1775762980.5843
MEM 901.171875 1775762980.6859
MEM 901.171875 1775762980.7881
MEM 901.171875 1775762980.8897
MEM 901.171875 1775762980.9915
MEM 901.171875 1775762981.0932
MEM 901.171875 1775762981.1948
MEM 901.171875 1775762981.2965
MEM 901.171875 1775762981.3980
MEM 901.171875 1775762981.4998
MEM 901.171875 1775762981.6014
MEM 901.171875 1775762981.7035
MEM 901.171875 1775762981.8051
MEM 901.171875 1775762981.9069
MEM 901.171875 1775762982.0087
MEM 901.171875 1775762982.1107
MEM 901.171875 1775762982.2123
MEM 901.171875 1775762982.3139
MEM 901.171875 1775762982.4155
MEM 901.171875 1775762982.5172
MEM 901.171875 1775762982.6189
MEM 901.171875 1775762982.7210
MEM 901.171875 1775762982.8227
MEM 901.238281 1775762982.9245
MEM 903.222656 1775762983.0266
MEM 901.222656 1775762983.1285
MEM 905.238281 1775762983.2302
MEM 903.238281 1775762983.3323
MEM 904.816406 1775762983.4341
MEM 903.968750 1775762983.5356
MEM 905.980469 1775762983.6374
MEM 901.066406 1775762983.7397
MEM 899.917969 1775762983.8415
MEM 907.253906 1775762983.9434
MEM 903.265625 1775762984.0456
MEM 901.292969 1775762984.1472
MEM 903.410156 1775762984.2490
MEM 903.328125 1775762984.3508
MEM 903.398438 1775762984.4526
MEM 907.320312 1775762984.5546
MEM 903.320312 1775762984.6565
MEM 901.320312 1775762984.7583
MEM 901.320312 1775762984.8600
MEM 905.343750 1775762984.9616
MEM 901.359375 1775762985.0633
MEM 904.839844 1775762985.1649
MEM 903.343750 1775762985.2667
MEM 901.343750 1775762985.3686
MEM 903.277344 1775762985.4705
MEM 905.359375 1775762985.5723
MEM 903.367188 1775762985.6751
MEM 900.703125 1775762985.7769
MEM 902.593750 1775762985.8785
MEM 904.593750 1775762985.9817
MEM 902.273438 1775762986.0835
MEM 900.601562 1775762986.1852
MEM 904.621094 1775762986.2869
MEM 903.621094 1775762986.3892
MEM 901.640625 1775762986.4908
MEM 907.625000 1775762986.5926
MEM 903.625000 1775762986.6948
MEM 905.105469 1775762986.7964
MEM 905.640625 1775762986.8984
MEM 903.640625 1775762987.0002
MEM 904.089844 1775762987.1020
MEM 901.640625 1775762987.2036
MEM 905.625000 1775762987.3063
MEM 902.656250 1775762987.4081
MEM 901.625000 1775762987.5097
MEM 903.640625 1775762987.6114
MEM 903.640625 1775762987.7135
MEM 898.546875 1775762987.8151
MEM 898.519531 1775762987.9170
MEM 898.519531 1775762988.0187
MEM 898.519531 1775762988.1208
MEM 898.519531 1775762988.2229
MEM 898.519531 1775762988.3244
MEM 898.519531 1775762988.4261
MEM 898.519531 1775762988.5279
MEM 898.519531 1775762988.6295
MEM 898.519531 1775762988.7311
MEM 898.519531 1775762988.8328
MEM 898.519531 1775762988.9344
MEM 898.519531 1775762989.0360
MEM 898.519531 1775762989.1376
MEM 898.519531 1775762989.2394
MEM 898.519531 1775762989.3413
MEM 898.519531 1775762989.4431
MEM 898.519531 1775762989.5447
MEM 898.519531 1775762989.6462
MEM 898.519531 1775762989.7478
MEM 898.519531 1775762989.8496
MEM 898.519531 1775762989.9512
MEM 898.519531 1775762990.0530
MEM 898.519531 1775762990.1548
MEM 900.261719 1775762990.2569
MEM 906.722656 1775762990.3588
MEM 899.046875 1775762990.4607
MEM 900.441406 1775762990.5626
MEM 904.843750 1775762990.6645
MEM 902.460938 1775762990.7662
MEM 900.468750 1775762990.8678
MEM 900.484375 1775762990.9699
MEM 907.820312 1775762991.0730
MEM 900.468750 1775762991.1747
MEM 904.484375 1775762991.2764
MEM 903.230469 1775762991.3782
MEM 901.230469 1775762991.4799
MEM 901.234375 1775762991.5817
MEM 907.035156 1775762991.6840
MEM 901.230469 1775762991.7856
MEM 901.230469 1775762991.8872
MEM 903.246094 1775762991.9892
MEM 897.734375 1775762992.0908
MEM 899.511719 1775762992.1925
MEM 905.554688 1775762992.2948
MEM 904.246094 1775762992.3965
MEM 900.261719 1775762992.4981
MEM 900.261719 1775762992.5998
MEM 902.277344 1775762992.7028
MEM 901.503906 1775762992.8047
MEM 901.503906 1775762992.9064
MEM 909.480469 1775762993.0086
MEM 903.500000 1775762993.1103
MEM 901.500000 1775762993.2120
MEM 908.093750 1775762993.3140
MEM 903.515625 1775762993.4160
MEM 901.515625 1775762993.5179
MEM 906.726562 1775762993.6200
MEM 907.500000 1775762993.7218
MEM 903.503906 1775762993.8236
MEM 901.503906 1775762993.9254
MEM 905.519531 1775762994.0272
MEM 899.925781 1775762994.1290
MEM 899.226562 1775762994.2306
MEM 904.898438 1775762994.3322
MEM 905.421875 1775762994.4345
MEM 901.953125 1775762994.5363
MEM 904.410156 1775762994.6380
MEM 905.976562 1775762994.7397
MEM 901.984375 1775762994.8414
MEM 901.988281 1775762994.9439
MEM 907.976562 1775762995.0457
MEM 905.976562 1775762995.1488
MEM 903.238281 1775762995.2505
MEM 901.957031 1775762995.3522
MEM 901.957031 1775762995.4539
MEM 901.957031 1775762995.5557
MEM 901.957031 1775762995.6578
MEM 901.957031 1775762995.7600
MEM 901.957031 1775762995.8616
MEM 901.957031 1775762995.9634
MEM 901.957031 1775762996.0652
MEM 901.957031 1775762996.1672
MEM 901.957031 1775762996.2690
MEM 901.957031 1775762996.3707
MEM 901.957031 1775762996.4725
MEM 901.957031 1775762996.5742
MEM 901.957031 1775762996.6757
MEM 901.957031 1775762996.7773
MEM 901.957031 1775762996.8793
MEM 901.957031 1775762996.9809
MEM 901.957031 1775762997.0828
MEM 901.957031 1775762997.1851
MEM 901.957031 1775762997.2866
MEM 901.957031 1775762997.3883
MEM 901.957031 1775762997.4900
MEM 901.957031 1775762997.5916
MEM 901.957031 1775762997.6933
MEM 901.957031 1775762997.7949
MEM 901.957031 1775762997.8967
MEM 901.957031 1775762997.9987
MEM 901.957031 1775762998.1004
MEM 901.957031 1775762998.2020
MEM 901.957031 1775762998.3039
MEM 901.957031 1775762998.4057
MEM 901.957031 1775762998.5073
MEM 901.957031 1775762998.6093
MEM 901.957031 1775762998.7108
MEM 901.957031 1775762998.8125
MEM 901.957031 1775762998.9143
MEM 902.023438 1775762999.0161
MEM 908.007812 1775762999.1179
MEM 904.007812 1775762999.2198
MEM 903.554688 1775762999.3215
MEM 906.023438 1775762999.4233
MEM 904.023438 1775762999.5250
MEM 902.027344 1775762999.6270
MEM 902.031250 1775762999.7287
MEM 908.015625 1775762999.8303
MEM 898.851562 1775762999.9318
MEM 901.031250 1775763000.0336
MEM 901.132812 1775763000.1352
MEM 901.152344 1775763000.2370
MEM 900.929688 1775763000.3389
MEM 900.824219 1775763000.4406
MEM 904.808594 1775763000.5423
MEM 900.808594 1775763000.6441
MEM 900.812500 1775763000.7458
MEM 904.828125 1775763000.8475
MEM 902.828125 1775763000.9491
MEM 903.667969 1775763001.0508
MEM 901.769531 1775763001.1525
MEM 905.753906 1775763001.2558
MEM 904.718750 1775763001.3574
MEM 905.769531 1775763001.4594
MEM 903.769531 1775763001.5611
MEM 901.769531 1775763001.6628
MEM 901.769531 1775763001.7644
MEM 904.386719 1775763001.8661
MEM 898.558594 1775763001.9682
MEM 900.289062 1775763002.0700
MEM 902.316406 1775763002.1729
MEM 900.332031 1775763002.2748
MEM 903.851562 1775763002.3765
MEM 900.390625 1775763002.4782
MEM 904.390625 1775763002.5799
MEM 903.484375 1775763002.6816
MEM 900.390625 1775763002.7832
MEM 902.410156 1775763002.8855
MEM 901.445312 1775763002.9873
MEM 903.894531 1775763003.0890
MEM 900.414062 1775763003.1907
MEM 904.410156 1775763003.2933
MEM 900.410156 1775763003.3951
MEM 900.410156 1775763003.4969
MEM 902.425781 1775763003.6008
MEM 901.582031 1775763003.7027
MEM 901.582031 1775763003.8044
MEM 907.566406 1775763003.9064
MEM 899.078125 1775763004.0080
MEM 899.085938 1775763004.1099
MEM 899.085938 1775763004.2116
MEM 899.085938 1775763004.3138
MEM 899.085938 1775763004.4158
MEM 899.085938 1775763004.5176
MEM 899.085938 1775763004.6193
MEM 899.085938 1775763004.7210
MEM 899.085938 1775763004.8225
MEM 899.085938 1775763004.9243
MEM 899.085938 1775763005.0259
MEM 899.085938 1775763005.1276
MEM 899.085938 1775763005.2293
MEM 899.085938 1775763005.3310
MEM 899.085938 1775763005.4328
MEM 899.085938 1775763005.5348
MEM 899.085938 1775763005.6364
MEM 899.085938 1775763005.7382
MEM 899.085938 1775763005.8398
MEM 899.085938 1775763005.9415
MEM 899.085938 1775763006.0433
MEM 899.085938 1775763006.1450
MEM 899.085938 1775763006.2466
MEM 899.085938 1775763006.3484
MEM 899.085938 1775763006.4501
MEM 899.085938 1775763006.5518
MEM 899.085938 1775763006.6535
MEM 899.085938 1775763006.7553
MEM 900.796875 1775763006.8570
MEM 907.050781 1775763006.9592
MEM 903.050781 1775763007.0610
MEM 901.527344 1775763007.1627
MEM 901.527344 1775763007.2644
MEM 905.542969 1775763007.3661
MEM 906.902344 1775763007.4680
MEM 901.550781 1775763007.5697
MEM 907.535156 1775763007.6714
MEM 904.437500 1775763007.7733
MEM 901.535156 1775763007.8753
MEM 905.550781 1775763007.9769
MEM 903.550781 1775763008.0796
MEM 903.554688 1775763008.1813
MEM 901.566406 1775763008.2833
MEM 907.550781 1775763008.3853
MEM 903.550781 1775763008.4874
MEM 902.023438 1775763008.5891
MEM 902.023438 1775763008.6907
MEM 906.664062 1775763008.7926
MEM 901.746094 1775763008.8941
MEM 899.761719 1775763008.9959
MEM 904.566406 1775763009.0983
MEM 902.796875 1775763009.2000
MEM 900.796875 1775763009.3016
MEM 900.796875 1775763009.4036
MEM 904.812500 1775763009.5053
MEM 900.816406 1775763009.6071
MEM 906.812500 1775763009.7087
MEM 904.292969 1775763009.8105
MEM 902.218750 1775763009.9124
MEM 904.484375 1775763010.0145
MEM 905.062500 1775763010.1164
MEM 902.484375 1775763010.2182
MEM 908.468750 1775763010.3200
MEM 905.117188 1775763010.4218
MEM 902.472656 1775763010.5235
MEM 906.488281 1775763010.6252
MEM 904.488281 1775763010.7272
MEM 899.089844 1775763010.8290
MEM 903.371094 1775763010.9307
MEM 903.363281 1775763011.0333
MEM 900.238281 1775763011.1350
MEM 904.253906 1775763011.2367
MEM 902.261719 1775763011.3384
MEM 900.261719 1775763011.4400
MEM 908.117188 1775763011.5420
MEM 907.597656 1775763011.6440
MEM 902.117188 1775763011.7457
MEM 902.078125 1775763011.8473
MEM 902.082031 1775763011.9491
MEM 902.082031 1775763012.0508
MEM 902.082031 1775763012.1525
MEM 902.082031 1775763012.2542
MEM 902.082031 1775763012.3560
MEM 903.886719 1775763012.4577
MEM 902.082031 1775763012.5593
MEM 902.082031 1775763012.6610
MEM 902.210938 1775763012.7628
MEM 902.082031 1775763012.8647
MEM 902.082031 1775763012.9666
MEM 902.082031 1775763013.0683
MEM 902.082031 1775763013.1701
MEM 902.082031 1775763013.2717
MEM 902.082031 1775763013.3736
MEM 902.082031 1775763013.4754
MEM 902.082031 1775763013.5769
MEM 902.082031 1775763013.6784
MEM 902.082031 1775763013.7803
MEM 902.082031 1775763013.8818
MEM 902.082031 1775763013.9837
MEM 902.082031 1775763014.0853
MEM 902.082031 1775763014.1873
MEM 902.082031 1775763014.2890
MEM 902.082031 1775763014.3906
MEM 902.082031 1775763014.4924
MEM 902.082031 1775763014.5942
MEM 902.082031 1775763014.6962
MEM 902.082031 1775763014.7980
MEM 902.082031 1775763014.9003
MEM 902.082031 1775763015.0017
MEM 902.082031 1775763015.1039
MEM 902.152344 1775763015.2055
MEM 904.136719 1775763015.3074
MEM 902.523438 1775763015.4096
MEM 906.152344 1775763015.5113
MEM 904.156250 1775763015.6135
MEM 902.156250 1775763015.7152
MEM 908.140625 1775763015.8176
MEM 904.148438 1775763015.9193
MEM 902.164062 1775763016.0211
MEM 906.179688 1775763016.1230
MEM 898.097656 1775763016.2250
MEM 901.214844 1775763016.3269
MEM 904.386719 1775763016.4287
MEM 902.410156 1775763016.5304
MEM 900.437500 1775763016.6330
MEM 904.464844 1775763016.7351
MEM 900.468750 1775763016.8371
MEM 900.468750 1775763016.9387
MEM 904.453125 1775763017.0405
MEM 903.933594 1775763017.1426
MEM 901.628906 1775763017.2444
MEM 905.644531 1775763017.3464
MEM 903.656250 1775763017.4485
MEM 904.054688 1775763017.5504
MEM 907.640625 1775763017.6521
MEM 903.640625 1775763017.7539
MEM 901.640625 1775763017.8557
MEM 903.679688 1775763017.9580
MEM 903.656250 1775763018.0598
MEM 903.664062 1775763018.1618
MEM 898.722656 1775763018.2639
MEM 907.820312 1775763018.3657
MEM 898.750000 1775763018.4676
MEM 899.988281 1775763018.5693
MEM 904.285156 1775763018.6717
MEM 902.058594 1775763018.7738
MEM 900.535156 1775763018.8755
MEM 900.535156 1775763018.9773
MEM 905.550781 1775763019.0792
MEM 900.519531 1775763019.1809
MEM 901.503906 1775763019.2827
MEM 905.519531 1775763019.3845
MEM 906.097656 1775763019.4862
MEM 901.527344 1775763019.5880
MEM 907.511719 1775763019.6901
MEM 903.511719 1775763019.7921
MEM 904.089844 1775763019.8941
MEM 901.519531 1775763019.9958
MEM 903.527344 1775763020.0986
MEM 901.468750 1775763020.2007
MEM 904.957031 1775763020.3028
MEM 901.476562 1775763020.4051
MEM 901.476562 1775763020.5073
MEM 901.476562 1775763020.6093
MEM 901.476562 1775763020.7114
MEM 901.476562 1775763020.8135
MEM 901.476562 1775763020.9156
MEM 901.476562 1775763021.0177
MEM 901.476562 1775763021.1198
MEM 901.476562 1775763021.2223
MEM 901.476562 1775763021.3245
MEM 901.476562 1775763021.4271
MEM 901.476562 1775763021.5288
MEM 901.476562 1775763021.6310
MEM 901.476562 1775763021.7329
MEM 901.476562 1775763021.8355
MEM 901.476562 1775763021.9383
MEM 901.476562 1775763022.0403
MEM 901.476562 1775763022.1425
MEM 901.476562 1775763022.2443
MEM 901.476562 1775763022.3462
MEM 904.441406 1775763022.4481
MEM 901.476562 1775763022.5499
MEM 901.476562 1775763022.6521
MEM 901.476562 1775763022.7541
MEM 903.476562 1775763022.8560
MEM 898.035156 1775763022.9577
MEM 902.906250 1775763023.0600
MEM 901.839844 1775763023.1622
MEM 903.328125 1775763023.2642
MEM 905.839844 1775763023.3659
MEM 903.839844 1775763023.4683
MEM 902.656250 1775763023.5702
MEM 900.351562 1775763023.6720
MEM 904.367188 1775763023.7739
MEM 902.367188 1775763023.8760
MEM 900.367188 1775763023.9777
MEM 906.351562 1775763024.0794
MEM 904.351562 1775763024.1813
MEM 901.902344 1775763024.2831
MEM 903.863281 1775763024.3849
MEM 904.398438 1775763024.4866
MEM 902.398438 1775763024.5887
MEM 900.398438 1775763024.6905
MEM 906.382812 1775763024.7922
MEM 904.382812 1775763024.8949
MEM 902.093750 1775763024.9966
MEM 899.593750 1775763025.0983
MEM 903.847656 1775763025.2001
MEM 901.992188 1775763025.3026
MEM 899.863281 1775763025.4043
MEM 907.371094 1775763025.5062
MEM 905.371094 1775763025.6084
MEM 901.593750 1775763025.7103
MEM 901.605469 1775763025.8120
MEM 901.613281 1775763025.9138
MEM 906.070312 1775763026.0156
MEM 901.621094 1775763026.1172
MEM 905.667969 1775763026.2193
MEM 905.605469 1775763026.3224
MEM 903.605469 1775763026.4242
MEM 901.609375 1775763026.5259
MEM 901.730469 1775763026.6276
MEM 907.105469 1775763026.7298
MEM 901.625000 1775763026.8315
MEM 901.625000 1775763026.9332
MEM 905.203125 1775763027.0349
MEM 902.175781 1775763027.1368
MEM 900.199219 1775763027.2386
MEM 904.230469 1775763027.3408
MEM 902.960938 1775763027.4427
MEM 901.703125 1775763027.5448
MEM 907.687500 1775763027.6466
MEM 903.687500 1775763027.7485
MEM 904.734375 1775763027.8502
MEM 901.652344 1775763027.9519
MEM 901.652344 1775763028.0537
MEM 901.652344 1775763028.1555
MEM 901.652344 1775763028.2574
MEM 901.652344 1775763028.3590
MEM 901.652344 1775763028.4605
MEM 901.652344 1775763028.5630
MEM 901.652344 1775763028.6647
MEM 901.652344 1775763028.7666
MEM 901.781250 1775763028.8684
MEM 901.652344 1775763028.9703
MEM 901.652344 1775763029.0722
MEM 901.652344 1775763029.1739
MEM 901.652344 1775763029.2755
MEM 901.652344 1775763029.3772
MEM 901.910156 1775763029.4792
MEM 901.652344 1775763029.5810
MEM 901.652344 1775763029.6829
MEM 901.652344 1775763029.7848
MEM 902.238281 1775763029.8866
MEM 904.562500 1775763029.9883
MEM 905.710938 1775763030.0904
MEM 901.710938 1775763030.1922
MEM 901.710938 1775763030.2947
MEM 903.726562 1775763030.3970
MEM 903.726562 1775763030.4987
MEM 901.730469 1775763030.6003
MEM 904.703125 1775763030.7022
MEM 905.722656 1775763030.8043
MEM 901.722656 1775763030.9061
MEM 901.945312 1775763031.0078
MEM 902.562500 1775763031.1098
MEM 902.984375 1775763031.2116
MEM 901.023438 1775763031.3134
MEM 901.042969 1775763031.4151
MEM 907.031250 1775763031.5168
MEM 901.035156 1775763031.6186
MEM 904.128906 1775763031.7203
MEM 905.050781 1775763031.8228
MEM 903.730469 1775763031.9246
MEM 904.050781 1775763032.0262
MEM 901.730469 1775763032.1279
MEM 905.714844 1775763032.2303
MEM 901.972656 1775763032.3321
MEM 901.714844 1775763032.4338
MEM 903.730469 1775763032.5368
MEM 903.734375 1775763032.6389
MEM 901.742188 1775763032.7407
MEM 903.839844 1775763032.8423
MEM 900.105469 1775763032.9441
MEM 904.101562 1775763033.0458
MEM 900.656250 1775763033.1476
MEM 904.683594 1775763033.2493
MEM 904.269531 1775763033.3524
MEM 902.746094 1775763033.4542
MEM 900.761719 1775763033.5561
MEM 908.296875 1775763033.6578
MEM 902.750000 1775763033.7595
MEM 900.750000 1775763033.8612
MEM 900.820312 1775763033.9631
MEM 902.765625 1775763034.0648
MEM 900.765625 1775763034.1665
MEM 900.777344 1775763034.2683
MEM 909.808594 1775763034.3701
MEM 901.488281 1775763034.4718
MEM 901.488281 1775763034.5735
MEM 907.050781 1775763034.6752
MEM 903.503906 1775763034.7770
MEM 901.445312 1775763034.8788
MEM 901.449219 1775763034.9806
MEM 904.671875 1775763035.0824
MEM 901.449219 1775763035.1842
MEM 901.449219 1775763035.2862
MEM 901.449219 1775763035.3879
MEM 901.449219 1775763035.4900
MEM 901.449219 1775763035.5918
MEM 901.449219 1775763035.6940
MEM 901.449219 1775763035.7953
MEM 901.449219 1775763035.8971
MEM 901.449219 1775763035.9988
MEM 901.449219 1775763036.1004
MEM 901.449219 1775763036.2019
MEM 901.449219 1775763036.3040
MEM 901.449219 1775763036.4056
MEM 901.449219 1775763036.5071
MEM 900.546875 1775763036.6091
MEM 900.917969 1775763036.7109
MEM 905.886719 1775763036.8133
MEM 901.917969 1775763036.9150
MEM 899.945312 1775763037.0169
MEM 899.964844 1775763037.1187
MEM 903.996094 1775763037.2205
MEM 902.015625 1775763037.3223
MEM 902.828125 1775763037.4238
MEM 901.230469 1775763037.5258
MEM 907.214844 1775763037.6276
MEM 903.472656 1775763037.7295
MEM 901.214844 1775763037.8314
MEM 901.218750 1775763037.9331
MEM 903.289062 1775763038.0352
MEM 903.246094 1775763038.1369
MEM 901.246094 1775763038.2385
MEM 901.246094 1775763038.3402
MEM 909.808594 1775763038.4420
MEM 903.230469 1775763038.5437
MEM 899.820312 1775763038.6454
MEM 903.285156 1775763038.7474
MEM 903.585938 1775763038.8492
MEM 901.593750 1775763038.9508
MEM 907.578125 1775763039.0532
MEM 905.585938 1775763039.1560
MEM 903.585938 1775763039.2576
MEM 901.593750 1775763039.3595
MEM 901.597656 1775763039.4614
MEM 903.613281 1775763039.5632
MEM 901.613281 1775763039.6649
MEM 905.093750 1775763039.7665
MEM 907.597656 1775763039.8681
MEM 903.847656 1775763039.9700
MEM 905.527344 1775763040.0718
MEM 901.859375 1775763040.1736
MEM 905.875000 1775763040.2753
MEM 904.304688 1775763040.3772
MEM 902.550781 1775763040.4788
MEM 908.535156 1775763040.5806
MEM 900.699219 1775763040.6826
MEM 903.472656 1775763040.7844
MEM 901.281250 1775763040.8861
MEM 906.203125 1775763040.9879
MEM 903.367188 1775763041.0897
MEM 902.210938 1775763041.1914
MEM 906.195312 1775763041.2937
MEM 904.195312 1775763041.3955
MEM 902.203125 1775763041.4972
MEM 902.171875 1775763041.5990
MEM 902.175781 1775763041.7012
MEM 902.691406 1775763041.8029
MEM 902.175781 1775763041.9047
MEM 902.175781 1775763042.0065
MEM 902.175781 1775763042.1084
MEM 902.175781 1775763042.2103
MEM 902.175781 1775763042.3123
MEM 902.175781 1775763042.4147
MEM 902.175781 1775763042.5163
MEM 902.175781 1775763042.6183
MEM 902.175781 1775763042.7200
MEM 902.175781 1775763042.8222
MEM 902.175781 1775763042.9238
